date,campaign_name,cost,purchases,conv_value
2026-04-30,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,124.07,4,233.06
2026-04-30,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,68.31,6,353.62
2026-04-30,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,12.77,null,null
2026-04-30,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,6.71,1,66.02
2026-04-30,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,4.54,null,null
2026-04-30,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,3.99,null,null
2026-04-30,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,13.36,1,35.5
2026-04-30,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,25.28,1,70
2026-04-30,ASUC-(NEW)-PERF-RTG-WARM-ROW,53.59,7,388.14
2026-04-30,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,13.64,null,null
2026-04-30,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,8.66,null,null
2026-04-30,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,27.42,2,99.5
2026-04-30,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,7.14,1,72.26
2026-04-30,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,7.74,2,181
2026-04-30,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,3.29,null,null
2026-04-30,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,146.7,4,329.91
2026-04-30,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,130.93,3,224.77
2026-05-01,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,593.1,48,3150.21
2026-05-01,ASUC-(ALL)-PERF-KIDS-INTER,334.55,47,2840.67
2026-05-01,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,300.18,36,2225.6
2026-05-01,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,72.77,4,375.98
2026-05-01,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,46.46,2,97.49
2026-05-01,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,332.94,16,1334.67
2026-05-01,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,295.43,24,2035.54
2026-05-01,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,160.17,19,1075.79
2026-05-01,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,188.64,10,636.97
2026-05-01,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,263.02,14,1129.84
2026-05-01,ASUC-(HISTO)-UK-(UK)-PERF-RTG,206.95,16,1099.32
2026-05-01,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,194.62,1,174.26
2026-05-01,ASUC-(HISTO)-US-(US)-PERF-RTG,259.7,17,1352.25
2026-05-01,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,14.89,1,50.96
2026-05-01,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,9.92,null,null
2026-05-01,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,51.99,1,75.5
2026-05-01,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,37.32,3,219.49
2026-05-01,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,103.02,8,461.5
2026-05-01,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,39.04,2,67
2026-05-01,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,29.77,null,null
2026-05-01,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,32.42,2,165.15
2026-05-01,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,65.18,6,297
2026-05-01,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,54.98,1,51
2026-05-01,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,79.87,3,114.75
2026-05-01,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,35.52,1,155
2026-05-01,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,105.38,6,417
2026-05-01,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,65.49,3,241.5
2026-05-01,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,5.92,1,186.18
2026-05-01,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,5.49,null,null
2026-05-01,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,4.63,null,null
2026-05-01,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,5.36,2,90.55
2026-05-01,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,15.18,null,null
2026-05-01,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,25.75,1,75.5
2026-05-01,ASUC-(NEW)-PERF-RTG-WARM-ROW,45.12,1,95.65
2026-05-01,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,8.87,2,74.22
2026-05-01,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,9.81,1,36.03
2026-05-01,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,12.69,1,45
2026-05-01,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,9.03,1,45
2026-05-01,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,7.63,null,null
2026-05-01,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,3.32,2,168.48
2026-05-01,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,148.77,3,258.46
2026-05-01,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,143.01,2,121.09
2026-05-02,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,688.43,66,4499.57
2026-05-02,ASUC-(ALL)-PERF-KIDS-INTER,337.43,44,2638.99
2026-05-02,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,325.91,24,1458.69
2026-05-02,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,77.83,8,609.56
2026-05-02,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,63.09,3,152
2026-05-02,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,322.72,22,1357.5
2026-05-02,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,293.56,35,3063.3
2026-05-02,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,162.84,11,535.95
2026-05-02,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,204.82,19,960.97
2026-05-02,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,286.95,10,823.84
2026-05-02,ASUC-(HISTO)-UK-(UK)-PERF-RTG,227.46,17,1205.53
2026-05-02,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,246.97,10,832.8
2026-05-02,ASUC-(HISTO)-US-(US)-PERF-RTG,279.99,8,753.86
2026-05-02,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,14.1,2,133.88
2026-05-02,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,9.14,null,null
2026-05-02,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,59.67,4,411.5
2026-05-02,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,38.89,4,142
2026-05-02,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,103.87,9,600
2026-05-02,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,38.6,6,464.5
2026-05-02,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,31.68,null,null
2026-05-02,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,35.65,2,253.23
2026-05-02,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,74.04,3,118
2026-05-02,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,57.11,4,260
2026-05-02,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,77.5,1,50.5
2026-05-02,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,37.41,1,35.5
2026-05-02,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,109.88,5,290.5
2026-05-02,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,74.53,7,396
2026-05-02,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.31,1,107.37
2026-05-02,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,5.86,null,null
2026-05-02,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,5.54,null,null
2026-05-02,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,4.95,null,null
2026-05-02,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,14.44,null,null
2026-05-02,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,25.15,1,50.5
2026-05-02,ASUC-(NEW)-PERF-RTG-WARM-ROW,46.76,3,226.95
2026-05-02,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,10.56,null,null
2026-05-02,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,10.16,null,null
2026-05-02,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,18.11,null,null
2026-05-02,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8.36,1,45
2026-05-02,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6.73,2,352.62
2026-05-02,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,3.21,null,null
2026-05-02,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,168.47,9,674.51
2026-05-02,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,158.24,11,1005.48
2026-05-03,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,682.24,83,5086.43
2026-05-03,ASUC-(ALL)-PERF-KIDS-INTER,514.48,55,2903.04
2026-05-03,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,325.44,38,2544.41
2026-05-03,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,87.72,9,499.79
2026-05-03,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,57.35,3,210.09
2026-05-03,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,334.9,16,1261.86
2026-05-03,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,322.7,32,2265.58
2026-05-03,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,172.6,11,457.94
2026-05-03,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,212.06,15,986.98
2026-05-03,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,318.16,8,511.11
2026-05-03,ASUC-(HISTO)-UK-(UK)-PERF-RTG,226.83,9,501.33
2026-05-03,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,289.29,3,256.49
2026-05-03,ASUC-(HISTO)-US-(US)-PERF-RTG,314.13,12,1190.3
2026-05-03,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,16.85,1,50.97
2026-05-03,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,10.93,1,104.39
2026-05-03,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,61.9,8,774
2026-05-03,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,46.36,6,298
2026-05-03,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,118.51,8,511.5
2026-05-03,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,42.21,6,471.5
2026-05-03,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,35.47,2,151.46
2026-05-03,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,36.91,4,359.54
2026-05-03,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,70.11,4,246
2026-05-03,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,58.45,4,169
2026-05-03,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,90.13,7,324
2026-05-03,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,40.29,2,176
2026-05-03,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,116.45,14,797
2026-05-03,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,84.04,9,768.24
2026-05-03,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,9.29,1,66.09
2026-05-03,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,6.67,1,214.93
2026-05-03,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,6.01,1,54.13
2026-05-03,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,6.44,null,null
2026-05-03,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,14.76,null,null
2026-05-03,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,28.37,2,76
2026-05-03,ASUC-(NEW)-PERF-RTG-WARM-ROW,50.23,2,77.13
2026-05-03,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,11.75,1,36.02
2026-05-03,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,10.12,null,null
2026-05-03,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,21.92,null,null
2026-05-03,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8.88,null,null
2026-05-03,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,9.63,null,null
2026-05-03,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,4.23,1,84.23
2026-05-03,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,181.35,10,1057.75
2026-05-03,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,170.76,15,1634.85
2026-05-04,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,611.11,45,2913.34
2026-05-04,ASUC-(ALL)-PERF-KIDS-INTER,456.22,42,2554.13
2026-05-04,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,288.77,31,2151.52
2026-05-04,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,75.28,3,167.5
2026-05-04,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,48.02,1,55
2026-05-04,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,356.09,13,1015.5
2026-05-04,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,280.79,22,1497
2026-05-04,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,161.67,15,729.47
2026-05-04,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,179.8,12,866.96
2026-05-04,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,274.66,11,904.85
2026-05-04,ASUC-(HISTO)-UK-(UK)-PERF-RTG,208.03,14,864.17
2026-05-04,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,224.31,5,468.63
2026-05-04,ASUC-(HISTO)-US-(US)-PERF-RTG,254.59,7,593.96
2026-05-04,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,15.89,1,57.17
2026-05-04,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,7.94,null,null
2026-05-04,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,61.96,1,165.5
2026-05-04,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,35.24,7,418.7
2026-05-04,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,106.59,3,142
2026-05-04,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,37.65,null,null
2026-05-04,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,29.94,2,139.54
2026-05-04,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,27.21,4,426.81
2026-05-04,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,69.71,7,543
2026-05-04,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,50.74,5,286
2026-05-04,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,71.2,4,225.5
2026-05-04,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,32.89,2,71
2026-05-04,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,107.98,6,240.5
2026-05-04,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,69.15,4,440.5
2026-05-04,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,6.06,null,null
2026-05-04,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,5.06,null,null
2026-05-04,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,4.16,null,null
2026-05-04,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,4.5,null,null
2026-05-04,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,14.91,null,null
2026-05-04,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,24.62,null,null
2026-05-04,ASUC-(NEW)-PERF-RTG-WARM-ROW,42.27,3,178.76
2026-05-04,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,9,null,null
2026-05-04,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,9.09,1,39.58
2026-05-04,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,17.2,1,40
2026-05-04,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,7.52,null,null
2026-05-04,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,8.27,null,null
2026-05-04,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,3.32,null,null
2026-05-04,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,179.06,5,743.59
2026-05-04,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,138.83,10,1075.78
2026-05-05,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,519.51,48,3677.23
2026-05-05,ASUC-(ALL)-PERF-KIDS-INTER,429.65,36,2278.43
2026-05-05,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,280.51,16,766.98
2026-05-05,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,70.51,3,226.59
2026-05-05,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,47.27,null,null
2026-05-05,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,313.59,10,567
2026-05-05,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,282.82,13,1199.6
2026-05-05,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,146.65,13,564.93
2026-05-05,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,191.09,5,233.98
2026-05-05,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,288.98,9,534.7
2026-05-05,ASUC-(HISTO)-UK-(UK)-PERF-RTG,202.27,11,679.78
2026-05-05,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,237.71,4,295.47
2026-05-05,ASUC-(HISTO)-US-(US)-PERF-RTG,277.24,9,825.83
2026-05-05,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,13.71,null,null
2026-05-05,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,11.19,2,113.95
2026-05-05,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,50.81,6,343.5
2026-05-05,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,35.02,2,181
2026-05-05,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,91.68,4,214.5
2026-05-05,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,34.74,5,275.5
2026-05-05,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,27.43,null,null
2026-05-05,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,32.33,2,148.92
2026-05-05,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,66.53,8,394
2026-05-05,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,52.23,8,439
2026-05-05,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,65.23,3,211.5
2026-05-05,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,29.97,7,288
2026-05-05,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,91.66,9,777.5
2026-05-05,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,67.35,5,317
2026-05-05,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,11.06,null,null
2026-05-05,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,7.03,null,null
2026-05-05,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,4.69,2,144.81
2026-05-05,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,4.07,null,null
2026-05-05,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,15.47,1,35.5
2026-05-05,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,23.18,4,269.5
2026-05-05,ASUC-(NEW)-PERF-RTG-WARM-ROW,41.72,1,63.69
2026-05-05,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,12.32,null,null
2026-05-05,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,10.15,2,118.35
2026-05-05,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,18.34,1,45
2026-05-05,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8.13,null,null
2026-05-05,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,4.81,null,null
2026-05-05,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,2.47,null,null
2026-05-05,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,150.51,4,397
2026-05-05,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,138.08,5,421.94
2026-05-06,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,471.95,48,2757.25
2026-05-06,ASUC-(ALL)-PERF-KIDS-INTER,412.76,45,2571.97
2026-05-06,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,270.19,20,1488.23
2026-05-06,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,62.45,9,560.49
2026-05-06,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,39.87,null,null
2026-05-06,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,261.15,9,544.5
2026-05-06,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,244.17,13,1146.5
2026-05-06,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,128.48,5,193.99
2026-05-06,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,171.47,10,573.99
2026-05-06,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,246.08,8,679.05
2026-05-06,ASUC-(HISTO)-UK-(UK)-PERF-RTG,181.82,9,615.21
2026-05-06,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,202.38,7,688.87
2026-05-06,ASUC-(HISTO)-US-(US)-PERF-RTG,238.36,15,1487.12
2026-05-06,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,13.89,1,98.62
2026-05-06,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,10.04,null,null
2026-05-06,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,52.36,6,407
2026-05-06,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,32.81,6,403
2026-05-06,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,85.54,7,291.5
2026-05-06,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,31.82,1,35.5
2026-05-06,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,25.49,2,142.01
2026-05-06,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,31.18,2,290.71
2026-05-06,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,70.56,9,596
2026-05-06,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,51.11,6,333
2026-05-06,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,68.67,1,34
2026-05-06,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,28.44,2,83
2026-05-06,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,90.34,6,399.5
2026-05-06,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,69.99,6,360
2026-05-06,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,8.45,null,null
2026-05-06,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,6.24,null,null
2026-05-06,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,5.11,null,null
2026-05-06,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,3.4,null,null
2026-05-06,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,11.27,null,null
2026-05-06,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,19.96,null,null
2026-05-06,ASUC-(NEW)-PERF-RTG-WARM-ROW,37.54,3,209.15
2026-05-06,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,10.39,1,34.97
2026-05-06,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,9.7,1,49
2026-05-06,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,18.27,null,null
2026-05-06,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,7.36,null,null
2026-05-06,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,9.2,null,null
2026-05-06,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,3.15,null,null
2026-05-06,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,134.34,2,107.97
2026-05-06,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,134.95,1,57.88
2026-05-07,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,530.37,49,3084.57
2026-05-07,ASUC-(ALL)-PERF-KIDS-INTER,401.63,33,2228.96
2026-05-07,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,268.52,21,1234.85
2026-05-07,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,62.36,4,181.15
2026-05-07,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,40.68,2,136
2026-05-07,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,264.11,11,953
2026-05-07,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,237.76,12,1022.5
2026-05-07,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,126.69,4,308.98
2026-05-07,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,153.97,11,682.31
2026-05-07,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,244.98,10,697.19
2026-05-07,ASUC-(HISTO)-UK-(UK)-PERF-RTG,173.43,4,330.31
2026-05-07,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,195.12,6,352.31
2026-05-07,ASUC-(HISTO)-US-(US)-PERF-RTG,214.53,10,691.55
2026-05-07,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,12.77,null,null
